"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1961-Q4","Q4-1961","IDX","Index","0","Units","2015","2015",0.311535144100153,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1962-Q1","Q1-1962","IDX","Index","0","Units","2015","2015",0.318228118018816,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1962-Q2","Q2-1962","IDX","Index","0","Units","2015","2015",0.323094782423767,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1962-Q3","Q3-1962","IDX","Index","0","Units","2015","2015",0.329157608331118,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1962-Q4","Q4-1962","IDX","Index","0","Units","2015","2015",0.332270960738691,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1963-Q1","Q1-1963","IDX","Index","0","Units","2015","2015",0.329786355541852,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1963-Q2","Q2-1963","IDX","Index","0","Units","2015","2015",0.342620930454695,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1963-Q3","Q3-1963","IDX","Index","0","Units","2015","2015",0.352665020890947,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1963-Q4","Q4-1963","IDX","Index","0","Units","2015","2015",0.351721657942058,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1964-Q1","Q1-1964","IDX","Index","0","Units","2015","2015",0.358001083346498,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1964-Q2","Q2-1964","IDX","Index","0","Units","2015","2015",0.361215026011105,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1964-Q3","Q3-1964","IDX","Index","0","Units","2015","2015",0.363974454400697,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1964-Q4","Q4-1964","IDX","Index","0","Units","2015","2015",0.368881985598326,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1965-Q1","Q1-1965","IDX","Index","0","Units","2015","2015",0.371162370531285,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1965-Q2","Q2-1965","IDX","Index","0","Units","2015","2015",0.377281674072405,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1965-Q3","Q3-1965","IDX","Index","0","Units","2015","2015",0.382276929475501,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1965-Q4","Q4-1965","IDX","Index","0","Units","2015","2015",0.387240433182475,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1966-Q1","Q1-1966","IDX","Index","0","Units","2015","2015",0.389796809080287,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1966-Q2","Q2-1966","IDX","Index","0","Units","2015","2015",0.394828218205849,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1966-Q3","Q3-1966","IDX","Index","0","Units","2015","2015",0.399046827070574,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1966-Q4","Q4-1966","IDX","Index","0","Units","2015","2015",0.401359441750826,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1967-Q1","Q1-1967","IDX","Index","0","Units","2015","2015",0.40745573771805,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1967-Q2","Q2-1967","IDX","Index","0","Units","2015","2015",0.411956782265013,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1967-Q3","Q3-1967","IDX","Index","0","Units","2015","2015",0.417268391008364,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1967-Q4","Q4-1967","IDX","Index","0","Units","2015","2015",0.422074910848769,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1968-Q1","Q1-1968","IDX","Index","0","Units","2015","2015",0.433579000933106,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1968-Q2","Q2-1968","IDX","Index","0","Units","2015","2015",0.411937260397185,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1968-Q3","Q3-1968","IDX","Index","0","Units","2015","2015",0.443150168703649,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1968-Q4","Q4-1968","IDX","Index","0","Units","2015","2015",0.447392915102722,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1969-Q1","Q1-1969","IDX","Index","0","Units","2015","2015",0.449521929218276,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1969-Q2","Q2-1969","IDX","Index","0","Units","2015","2015",0.456721606150675,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1969-Q3","Q3-1969","IDX","Index","0","Units","2015","2015",0.460937054177505,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1969-Q4","Q4-1969","IDX","Index","0","Units","2015","2015",0.466047071270176,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1970-Q1","Q1-1970","IDX","Index","0","Units","2015","2015",0.471575454542085,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1970-Q2","Q2-1970","IDX","Index","0","Units","2015","2015",0.478000241462409,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1970-Q3","Q3-1970","IDX","Index","0","Units","2015","2015",0.481884850127611,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1970-Q4","Q4-1970","IDX","Index","0","Units","2015","2015",0.487592014226056,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1971-Q1","Q1-1971","IDX","Index","0","Units","2015","2015",0.495066243090876,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1971-Q2","Q2-1971","IDX","Index","0","Units","2015","2015",0.499891313113424,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1971-Q3","Q3-1971","IDX","Index","0","Units","2015","2015",0.506276319994033,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1971-Q4","Q4-1971","IDX","Index","0","Units","2015","2015",0.510562345443931,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1972-Q1","Q1-1972","IDX","Index","0","Units","2015","2015",0.515614818609788,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1972-Q2","Q2-1972","IDX","Index","0","Units","2015","2015",0.519039262864309,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1972-Q3","Q3-1972","IDX","Index","0","Units","2015","2015",0.525132584151943,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1972-Q4","Q4-1972","IDX","Index","0","Units","2015","2015",0.531631121401809,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1973-Q1","Q1-1973","IDX","Index","0","Units","2015","2015",0.538782315057003,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1973-Q2","Q2-1973","IDX","Index","0","Units","2015","2015",0.545355083268543,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1973-Q3","Q3-1973","IDX","Index","0","Units","2015","2015",0.551881810962168,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1973-Q4","Q4-1973","IDX","Index","0","Units","2015","2015",0.555974840470906,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1974-Q1","Q1-1974","IDX","Index","0","Units","2015","2015",0.563406747452224,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1974-Q2","Q2-1974","IDX","Index","0","Units","2015","2015",0.566514164903514,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1974-Q3","Q3-1974","IDX","Index","0","Units","2015","2015",0.572045922439825,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1974-Q4","Q4-1974","IDX","Index","0","Units","2015","2015",0.563457403301567,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1975-Q1","Q1-1975","IDX","Index","0","Units","2015","2015",0.562192343932671,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1975-Q2","Q2-1975","IDX","Index","0","Units","2015","2015",0.561968078488011,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1975-Q3","Q3-1975","IDX","Index","0","Units","2015","2015",0.562382819543267,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1975-Q4","Q4-1975","IDX","Index","0","Units","2015","2015",0.573085357349321,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1976-Q1","Q1-1976","IDX","Index","0","Units","2015","2015",0.576666467949002,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1976-Q2","Q2-1976","IDX","Index","0","Units","2015","2015",0.582759081909722,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1976-Q3","Q3-1976","IDX","Index","0","Units","2015","2015",0.587520981728339,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1976-Q4","Q4-1976","IDX","Index","0","Units","2015","2015",0.589992902569264,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1977-Q1","Q1-1977","IDX","Index","0","Units","2015","2015",0.595487968856376,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1977-Q2","Q2-1977","IDX","Index","0","Units","2015","2015",0.596238308738357,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1977-Q3","Q3-1977","IDX","Index","0","Units","2015","2015",0.600606565746986,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1977-Q4","Q4-1977","IDX","Index","0","Units","2015","2015",0.604569204269372,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1978-Q1","Q1-1978","IDX","Index","0","Units","2015","2015",0.609479573128472,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1978-Q2","Q2-1978","IDX","Index","0","Units","2015","2015",0.61516194792359,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1978-Q3","Q3-1978","IDX","Index","0","Units","2015","2015",0.619352986615495,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1978-Q4","Q4-1978","IDX","Index","0","Units","2015","2015",0.625279564588042,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1979-Q1","Q1-1979","IDX","Index","0","Units","2015","2015",0.629585611020654,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1979-Q2","Q2-1979","IDX","Index","0","Units","2015","2015",0.63165809116241,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1979-Q3","Q3-1979","IDX","Index","0","Units","2015","2015",0.638455812741599,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1979-Q4","Q4-1979","IDX","Index","0","Units","2015","2015",0.639210003133182,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1980-Q1","Q1-1980","IDX","Index","0","Units","2015","2015",0.647540979570309,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1980-Q2","Q2-1980","IDX","Index","0","Units","2015","2015",0.643788243834086,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1980-Q3","Q3-1980","IDX","Index","0","Units","2015","2015",0.643904860747886,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1980-Q4","Q4-1980","IDX","Index","0","Units","2015","2015",0.642891651917687,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1981-Q1","Q1-1981","IDX","Index","0","Units","2015","2015",0.645257760250425,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1981-Q2","Q2-1981","IDX","Index","0","Units","2015","2015",0.649474034982343,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1981-Q3","Q3-1981","IDX","Index","0","Units","2015","2015",0.655827403526941,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1981-Q4","Q4-1981","IDX","Index","0","Units","2015","2015",0.658575122331382,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1982-Q1","Q1-1982","IDX","Index","0","Units","2015","2015",0.663223391751255,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1982-Q2","Q2-1982","IDX","Index","0","Units","2015","2015",0.666581341497746,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1982-Q3","Q3-1982","IDX","Index","0","Units","2015","2015",0.665707921820695,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1982-Q4","Q4-1982","IDX","Index","0","Units","2015","2015",0.669646834636972,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1983-Q1","Q1-1983","IDX","Index","0","Units","2015","2015",0.673316953929781,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1983-Q2","Q2-1983","IDX","Index","0","Units","2015","2015",0.674028838395838,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1983-Q3","Q3-1983","IDX","Index","0","Units","2015","2015",0.675631677661353,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1983-Q4","Q4-1983","IDX","Index","0","Units","2015","2015",0.679050422754736,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1984-Q1","Q1-1984","IDX","Index","0","Units","2015","2015",0.684652883062327,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1984-Q2","Q2-1984","IDX","Index","0","Units","2015","2015",0.68835988716477,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1984-Q3","Q3-1984","IDX","Index","0","Units","2015","2015",0.692787693437091,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1984-Q4","Q4-1984","IDX","Index","0","Units","2015","2015",0.695378927209671,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1985-Q1","Q1-1985","IDX","Index","0","Units","2015","2015",0.697119231017327,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1985-Q2","Q2-1985","IDX","Index","0","Units","2015","2015",0.701905603444039,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1985-Q3","Q3-1985","IDX","Index","0","Units","2015","2015",0.70616486027734,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1985-Q4","Q4-1985","IDX","Index","0","Units","2015","2015",0.707815185529545,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1986-Q1","Q1-1986","IDX","Index","0","Units","2015","2015",0.709858272818322,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1986-Q2","Q2-1986","IDX","Index","0","Units","2015","2015",0.716309721337244,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1986-Q3","Q3-1986","IDX","Index","0","Units","2015","2015",0.717746755223068,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1986-Q4","Q4-1986","IDX","Index","0","Units","2015","2015",0.718780631809763,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1987-Q1","Q1-1987","IDX","Index","0","Units","2015","2015",0.718379383560809,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1987-Q2","Q2-1987","IDX","Index","0","Units","2015","2015",0.724699558178646,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1987-Q3","Q3-1987","IDX","Index","0","Units","2015","2015",0.72811503059394,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1987-Q4","Q4-1987","IDX","Index","0","Units","2015","2015",0.739607260513906,,
"FRA","France","PDTY","Labour productivity, total economy","Q","Quarterly","1988-Q1","Q1-1988","IDX","Index","0","Units","2015","2015",0.746604566136776,,
